run,R,F,T,epsilon0,epsilon_r,epsilon_s,C_tot,lambda_D,L_Au,L_gap,L_Pd_len,out_of_plane_width,Cdl_Au,Cdl_C,Cdl_Pd,g_Au,g_C,g_Pd,pzc_Au,pzc_C,pzc_Pd,it0_1,it0_2,alpha1,alpha2,z_R1,z_O2,E1_eq,E2_eq,pH,pH_ref,E1_eq_pH_slope_V_per_pH,E2_eq_pH_slope_V_per_pH,it0_1_pH_order,it0_2_pH_order,N_modes,Nx,xtol,max_bracket_expands,use_edl,use_affine_phi2,use_closed_form_when_affine,do_self_checks,do_convergence_check,dh_warn_threshold,dh_violation_action,do_ofat,do_heatmaps,do_sensitivities,ofat_n,ofat_L_gap_n,heatmap_nx,heatmap_ny,scan_mode,heatmap_mode,sensitivity_mode,ofat_pH_min,ofat_pH_max,ofat_C_tot_min,ofat_C_tot_max,heatmap_C_tot_min,heatmap_C_tot_max,heatmap_L_min,heatmap_L_max,heatmap_Cdl_C_min,heatmap_Cdl_C_max,heatmap_pzc_C_offsets,ofat_L_gap_min,ofat_L_gap_max,mode,E_mix,i_mix,i_mix_norm_A_per_m2,i_mix_phys_A_per_m,i_mix_abs_A,i_mix_avg_A_per_m2,residual,residual_norm_A_per_m2,residual_phys_A_per_m,residual_abs_A,residual_avg_A_per_m2,converged,method,iterations,out_of_plane_width_m,reactive_length_m,reactive_area_m2,a1,b1,a2,b2,max_abs_phi_tilde,debye_huckel_ok,delta_pH,E1_eq_eff,E2_eq_eff,it0_1_eff,it0_2_eff,use_edl_case,C_tot_M,phi2_1_meanV,phi2_2_meanV,scan_param,scan_value,scan_value_M,pzc_Au_V,pzc_Pd_V,Cdl_Au_uF_per_cm2,Cdl_Pd_uF_per_cm2,L_Au_nm,L_Pd_len_nm
heatmap_compare:CdlAu_vs_CdlPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.16875,0.1,0.12916666666666665,0.7383681099702903,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6069088409954887,0.5553453758311788,0.5553453758311788,1.6889262915610506e-09,1.6889262915610506e-09,0.035185964407521884,-8.770761894538737e-14,-8.770761894538737e-14,-2.6673797973986166e-22,-2.6673797973986166e-22,-5.557041244580451e-15,True,brentq,17,1.0,4.8e-08,4.8e-08,0.41737219151709387,-0.3801488398416538,0.3599934058620512,-0.2791356687372995,5.3244918412533195,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,16.875,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.16875,0.1,0.12916666666666665,0.7383681099702903,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,16.875,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.20833333333333331,0.1,0.12916666666666665,0.9115655678645558,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6130293864653409,0.4817282051783566,0.4817282051783566,1.4650404352328173e-09,1.4650404352328173e-09,0.03052167573401703,1.7624235404412048e-12,1.7624235404412048e-12,5.359913999215739e-21,5.359913999215739e-21,1.1166487498366123e-13,True,brentq,18,1.0,4.8e-08,4.8e-08,0.4670583151984288,-0.4269456298466163,0.36000789768329733,-0.27914969915131727,5.869410191309068,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,20.833333333333332,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.20833333333333331,0.1,0.12916666666666665,0.9115655678645558,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,20.833333333333332,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.24791666666666667,0.1,0.12916666666666665,1.0847630257588214,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6180322952820203,0.4288641814446444,0.4288641814446444,1.3042694205683945e-09,1.3042694205683945e-09,0.027172279595174886,-1.1102230246251565e-15,-1.1102230246251565e-15,-3.376430123289388e-24,-3.376430123289388e-24,-7.034229423519559e-17,True,brentq,19,1.0,4.8e-08,4.8e-08,0.5088705554998318,-0.46633422060099267,0.36002037968965334,-0.2791618038880885,6.307096413094362,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,24.791666666666668,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.24791666666666667,0.1,0.12916666666666665,1.0847630257588214,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,24.791666666666668,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2875,0.1,0.12916666666666665,1.2579604836530869,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6222034931400585,0.38925183445618255,0.38925183445618255,1.183799642281107e-09,1.183799642281107e-09,0.02466249254752306,-6.5503158452884236e-15,-6.5503158452884236e-15,-1.992093772740739e-23,-1.992093772740739e-23,-4.150195359876539e-16,True,brentq,17,1.0,4.8e-08,4.8e-08,0.544550124426043,-0.4999517610372449,0.3600312632948395,-0.27917237510693793,6.66591129008132,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,28.749999999999996,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2875,0.1,0.12916666666666665,1.2579604836530869,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,28.749999999999996,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.32708333333333334,0.1,0.12916666666666665,1.4311579415473528,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6257378011894607,0.3585656043717214,0.3585656043717214,1.09047613040173e-09,1.09047613040173e-09,0.02271825271670271,2.0644597142904786e-13,2.0644597142904786e-13,6.278471814256617e-22,6.278471814256617e-22,1.3080149613034618e-14,True,brentq,18,1.0,4.8e-08,4.8e-08,0.5753589683468895,-0.5289849820907829,0.360040852507977,-0.2791817029216285,6.965101074801858,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,32.708333333333336,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.32708333333333334,0.1,0.12916666666666665,1.4311579415473528,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,32.708333333333336,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.36666666666666664,0.1,0.12916666666666665,1.6043553994416182,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6287728499220491,0.3341524993393296,0.3341524993393296,1.0162305586507515e-09,1.0162305586507515e-09,0.021171469971890657,-1.3511414209688155e-13,-1.3511414209688155e-13,-4.109115460043185e-22,-4.109115460043185e-22,-8.560657208423302e-15,True,brentq,17,1.0,4.8e-08,4.8e-08,0.6022342789476057,-0.5543153595880533,0.3600493772366415,-0.27919000696960417,7.218172223304739,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,36.666666666666664,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.36666666666666664,0.1,0.12916666666666665,1.6043553994416182,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,36.666666666666664,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.40624999999999994,0.1,0.12916666666666665,1.7775528573358836,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6314088118756547,0.314302632964329,0.314302632964329,9.558627899364883e-10,9.558627899364883e-10,0.01991380812367684,8.198441925344468e-13,8.198441925344468e-13,2.4933248245430486e-21,2.4933248245430486e-21,5.194426717798018e-14,True,brentq,18,1.0,4.8e-08,4.8e-08,0.6258867919681251,-0.5766114789593839,0.36005701483044555,-0.27919745685282615,7.434872791197522,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,40.62499999999999,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.40624999999999994,0.1,0.12916666666666665,1.7775528573358836,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,40.62499999999999,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.4458333333333333,0.1,0.12916666666666665,1.9507503152301493,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6337204438856402,0.29786819270167464,0.29786819270167464,9.058820762137108e-10,9.058820762137108e-10,0.01887254325445231,8.582412558411079e-12,8.582412558411079e-12,2.6100986603570122e-20,2.6100986603570122e-20,5.437705542410442e-13,True,brentq,18,1.0,4.8e-08,4.8e-08,0.6468653850045998,-0.5963897417398303,0.36006390446497727,-0.27920418579751677,7.62240805278763,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,44.58333333333333,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.4458333333333333,0.1,0.12916666666666665,1.9507503152301493,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,44.58333333333333,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.48541666666666666,0.1,0.12916666666666665,2.123947773124415,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6357647358219702,0.28405205583436727,0.28405205583436727,8.638641936157383e-10,8.638641936157383e-10,0.017997170700327882,1.0014949980430288e-10,1.0014949980430288e-10,3.045764503810227e-19,3.045764503810227e-19,6.345342716271307e-12,True,brentq,17,1.0,4.8e-08,4.8e-08,0.6656007349850599,-0.6140553985475817,0.36007015701086814,-0.27921030003430863,7.78621435424791,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,48.541666666666664,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.48541666666666666,0.1,0.12916666666666665,2.123947773124415,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,48.541666666666664,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.525,0.1,0.12916666666666665,2.297145231018681,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6375859365670725,0.2722844920671133,0.2722844920671133,8.280764681766087e-10,8.280764681766087e-10,0.01725159308701268,3.0531133177191805e-15,3.0531133177191805e-15,9.285182839045818e-24,9.285182839045818e-24,1.9344130914678787e-16,True,brentq,19,1.0,4.8e-08,4.8e-08,0.6824355544557311,-0.6299309712765024,0.36007586196795544,-0.2792158853942628,7.930467511323979,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,52.5,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.525,0.1,0.12916666666666665,2.297145231018681,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,4.491334384228968e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,,52.5,12.916666666666664,,
heatmap_compare:CdlAu_vs_CdlPd_linear:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.5645833333333333,0.1,0.12916666666666665,2.4703426889129463,0.43755147257498683,0.5651706520760246,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6392189545453778,0.2621481338581722,0.2621481338581722,7.972495942620855e-10,7.972495942620855e-10,0.016609366547126782,-1.1601830607332886e-14,-1.1601830607332886e-14,-3.5283694788374107e-23,-3.5283694788374107e-23,-7.350769747577939e-16,True,brentq,17,1.0,4.8e-08,4.8e-08,0.6976459890982836,-0.6442763692564795,0.36008109244023373,-0.2792210120449299,8.058426033392692,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,,56.458333333333336,12.916666666666664,,
