condition,C_tot_M,E_V,I_Au_A,I_Pd_A,I_Au_1e_minus_3_uA,I_Pd_1e_minus_3_uA,j_Au_A_per_m2,j_Pd_A_per_m2
w/o EDL reference,,0.46681960375391035,4.6859253513215734e-12,-4.718960995728954e-12,0.004685925351321573,-0.0047189609957289545,0.23429626756607866,-0.2359480497864477
w/o EDL reference,,0.4670698644421272,4.708815578831569e-12,-4.696021449893134e-12,0.0047088155788315685,-0.004696021449893134,0.23544077894157842,-0.23480107249465668
w/o EDL reference,,0.46732012513034416,4.731817622573411e-12,-4.6731934164778685e-12,0.0047318176225734105,-0.004673193416477869,0.23659088112867052,-0.23365967082389338
w/o EDL reference,,0.46757038581856103,4.754932028757019e-12,-4.650476353405303e-12,0.004754932028757019,-0.004650476353405303,0.23774660143785092,-0.23252381767026514
w/o EDL reference,,0.4678206465067779,4.778159346260516e-12,-4.62786972123269e-12,0.004778159346260516,-0.00462786972123269,0.23890796731302577,-0.23139348606163446
w/o EDL reference,,0.4680709071949948,4.801500126643214e-12,-4.6053729831396e-12,0.004801500126643214,-0.0046053729831396,0.24007500633216067,-0.23026864915697995
w/o EDL reference,,0.4683211678832117,4.824954924158744e-12,-4.582985604915153e-12,0.0048249549241587445,-0.004582985604915153,0.24124774620793718,-0.22914928024575762
w/o EDL reference,,0.4685714285714286,4.848524295768199e-12,-4.560707054945359e-12,0.004848524295768199,-0.00456070705494536,0.24242621478840992,-0.22803535274726794
w/o EDL reference,,0.4688216892596455,4.872208801153376e-12,-4.538536804200465e-12,0.0048722088011533765,-0.004538536804200465,0.2436104400576688,-0.22692684021002324
w/o EDL reference,,0.4690719499478624,4.89600900273003e-12,-4.5164743262224224e-12,0.00489600900273003,-0.004516474326222423,0.24480045013650148,-0.22582371631112108
w/o EDL reference,,0.46932221063607926,4.9199254656612826e-12,-4.4945190971123545e-12,0.0049199254656612824,-0.004494519097112354,0.2459962732830641,-0.2247259548556177
w/o EDL reference,,0.46957247132429614,4.943958757870994e-12,-4.4726705955181485e-12,0.004943958757870993,-0.0044726705955181485,0.24719793789354966,-0.22363352977590742
w/o EDL reference,,0.46982273201251307,4.968109450057284e-12,-4.450928302622045e-12,0.004968109450057284,-0.0044509283026220444,0.24840547250286418,-0.2225464151311022
w/o EDL reference,,0.47007299270072994,4.992378115706065e-12,-4.429291702128343e-12,0.004992378115706065,-0.0044292917021283434,0.2496189057853032,-0.22146458510641712
w/o EDL reference,,0.47032325338894687,5.0167653311046725e-12,-4.407760280251118e-12,0.005016765331104673,-0.0044077602802511185,0.2508382665552336,-0.22038801401255587
w/o EDL reference,,0.47057351407716375,5.041271675355521e-12,-4.3863335257020465e-12,0.0050412716753555215,-0.004386333525702046,0.25206358376777604,-0.2193166762851023
w/o EDL reference,,0.4708237747653806,5.065897730389889e-12,-4.365010929678234e-12,0.005065897730389889,-0.004365010929678234,0.25329488651949444,-0.21825054648391168
w/o EDL reference,,0.4710740354535975,5.09064408098173e-12,-4.343791985850168e-12,0.00509064408098173,-0.004343791985850168,0.25453220404908644,-0.21718959929250836
w/o EDL reference,,0.4713242961418144,5.115511314761546e-12,-4.3226761903496575e-12,0.005115511314761546,-0.004322676190349657,0.2557755657380773,-0.21613380951748284
w/o EDL reference,,0.4715745568300313,5.1405000222303535e-12,-4.3016630417579055e-12,0.005140500022230353,-0.004301663041757905,0.25702500111151766,-0.21508315208789525
w/o EDL reference,,0.4718248175182482,5.165610796773701e-12,-4.280752041093571e-12,0.005165610796773701,-0.004280752041093571,0.25828053983868504,-0.2140376020546785
w/o EDL reference,,0.4720750782064651,5.1908442346757705e-12,-4.259942691800932e-12,0.00519084423467577,-0.004259942691800932,0.2595422117337885,-0.21299713459004654
w/o EDL reference,,0.472325338894682,5.216200935133485e-12,-4.239234499738103e-12,0.005216200935133485,-0.004239234499738103,0.26081004675667424,-0.21196172498690513
w/o EDL reference,,0.47257559958289885,5.241681500270824e-12,-4.218626973165295e-12,0.005241681500270824,-0.0042186269731652945,0.2620840750135412,-0.2109313486582647
w/o EDL reference,,0.4728258602711158,5.267286535153059e-12,-4.198119622733121e-12,0.0052672865351530585,-0.004198119622733121,0.2633643267576529,-0.20990598113665604
w/o EDL reference,,0.47307612095933266,5.293016647801137e-12,-4.1777119614710115e-12,0.005293016647801137,-0.004177711961471011,0.2646508323900568,-0.20888559807355056
w/o EDL reference,,0.47332638164754953,5.318872449206123e-12,-4.157403504775617e-12,0.005318872449206123,-0.004157403504775617,0.2659436224603061,-0.20787017523878085
w/o EDL reference,,0.47357664233576646,5.344854553343719e-12,-4.13719377039931e-12,0.0053448545533437185,-0.004137193770399309,0.26724272766718593,-0.20685968851996547
w/o EDL reference,,0.47382690302398334,5.370963577188789e-12,-4.117082278438762e-12,0.005370963577188789,-0.004117082278438762,0.26854817885943943,-0.2058541139219381
w/o EDL reference,,0.4740771637122002,5.397200140730092e-12,-4.0970685513234995e-12,0.005397200140730092,-0.0040970685513235,0.2698600070365046,-0.20485342756617494
w/o EDL reference,,0.4743274244004171,5.42356486698495e-12,-4.077152113804595e-12,0.00542356486698495,-0.004077152113804596,0.27117824334924745,-0.20385760569022973
w/o EDL reference,,0.474577685088634,5.4500583820140556e-12,-4.057332492943371e-12,0.005450058382014056,-0.004057332492943371,0.27250291910070273,-0.20286662464716856
w/o EDL reference,,0.4748279457768509,5.476681314936338e-12,-4.037609218100186e-12,0.005476681314936338,-0.0040376092181001865,0.27383406574681685,-0.20188046090500927
w/o EDL reference,,0.4750782064650678,5.50343429794392e-12,-4.017981820923221e-12,0.00550343429794392,-0.004017981820923221,0.275171714897196,-0.20089909104616105
w/o EDL reference,,0.4753284671532847,5.530317966317067e-12,-3.998449835337415e-12,0.005530317966317067,-0.003998449835337415,0.2765158983158533,-0.19992249176687074
w/o EDL reference,,0.47557872784150157,5.557332958439361e-12,-3.9790127975333386e-12,0.005557332958439361,-0.0039790127975333385,0.277866647921968,-0.1989506398766669
w/o EDL reference,,0.47582898852971844,5.584479915812806e-12,-3.9596702459562124e-12,0.005584479915812806,-0.003959670245956212,0.2792239957906403,-0.1979835122978106
w/o EDL reference,,0.4760792492179354,5.61175948307307e-12,-3.940421721294942e-12,0.00561175948307307,-0.003940421721294942,0.2805879741536535,-0.19702108606474708
w/o EDL reference,,0.47632950990615225,5.639172308004798e-12,-3.921266766471218e-12,0.0056391723080047975,-0.003921266766471219,0.28195861540023986,-0.19606333832356088
w/o EDL reference,,0.4765797705943692,5.666719041557e-12,-3.902204926628636e-12,0.005666719041557,-0.003902204926628636,0.28333595207784995,-0.19511024633143176
w/o EDL reference,,0.47683003128258605,5.694400337858461e-12,-3.8832357491219396e-12,0.005694400337858461,-0.0038832357491219395,0.28472001689292303,-0.19416178745609694
w/o EDL reference,,0.4770802919708029,5.722216854233357e-12,-3.864358783506224e-12,0.005722216854233357,-0.003864358783506224,0.2861108427116678,-0.19321793917531116
w/o EDL reference,,0.4773305526590198,5.750169251216803e-12,-3.84557358152627e-12,0.005750169251216803,-0.00384557358152627,0.2875084625608401,-0.19227867907631346
w/o EDL reference,,0.47758081334723673,5.778258192570555e-12,-3.8268796971058854e-12,0.005778258192570555,-0.0038268796971058856,0.2889129096285277,-0.19134398485529425
w/o EDL reference,,0.4778310740354536,5.806484345298774e-12,-3.808276686337332e-12,0.005806484345298774,-0.003808276686337332,0.2903242172649387,-0.1904138343168666
w/o EDL reference,,0.47808133472367054,5.834848379663876e-12,-3.7897641074707505e-12,0.005834848379663876,-0.0037897641074707503,0.29174241898319375,-0.1894882053735375
w/o EDL reference,,0.4783315954118874,5.863350969202389e-12,-3.771341520903718e-12,0.005863350969202389,-0.003771341520903718,0.29316754846011944,-0.18856707604518586
w/o EDL reference,,0.4785818561001043,5.891992790741041e-12,-3.753008489170757e-12,0.005891992790741042,-0.0037530084891707572,0.29459963953705204,-0.18765042445853783
w/o EDL reference,,0.47883211678832116,5.920774524412765e-12,-3.734764576932983e-12,0.005920774524412765,-0.0037347645769329834,0.2960387262206382,-0.18673822884664915
w/o EDL reference,,0.4790823774765381,5.94969685367287e-12,-3.716609350967753e-12,0.00594969685367287,-0.003716609350967753,0.29748484268364345,-0.18583046754838764
w/o EDL reference,,0.47933263816475496,5.978760465315268e-12,-3.698542380158389e-12,0.005978760465315268,-0.003698542380158389,0.29893802326576335,-0.18492711900791944
w/o EDL reference,,0.4795828988529719,6.007966049488799e-12,-3.680563235483917e-12,0.006007966049488799,-0.0036805632354839175,0.30039830247443994,-0.18402816177419587
w/o EDL reference,,0.47983315954118877,6.037314299713557e-12,-3.662671490008922e-12,0.006037314299713557,-0.003662671490008922,0.3018657149856778,-0.18313357450044607
w/o EDL reference,,0.48008342022940564,6.066805912897454e-12,-3.6448667188733565e-12,0.0060668059128974544,-0.0036448667188733563,0.3033402956448727,-0.18224333594366782
w/o EDL reference,,0.4803336809176225,6.096441589352703e-12,-3.6271484992824926e-12,0.006096441589352703,-0.0036271484992824927,0.3048220794676351,-0.1813574249641246
w/o EDL reference,,0.48058394160583945,6.12622203281246e-12,-3.6095164104968595e-12,0.00612622203281246,-0.0036095164104968593,0.306311101640623,-0.18047582052484296
