condition_order,condition_key,display_label,edl_condition,E_V,I_Au_A,I_Pd_A,I_Au_1e_minus_3_uA,I_Pd_1e_minus_3_uA,net_current_A
1,au_pd_independent,Independent Au/Pd,with EDL,0.50875,7.614072181824087e-14,-1.5650788472443452e-10,7.614072181824087e-05,-0.15650788472443453,-1.564317440026163e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.509,7.676831620425267e-14,-1.552284054460521e-10,7.676831620425268e-05,-0.1552284054460521,-1.5515163712984785e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.50925,7.740108357397096e-14,-1.5395938613412248e-10,7.740108357397096e-05,-0.15395938613412247,-1.538819850505485e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.5095000000000001,7.80390665660187e-14,-1.5270074127659333e-10,7.80390665660187e-05,-0.15270074127659333,-1.5262270221002732e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.50975,7.868230817047e-14,-1.514523860604901e-10,7.868230817047001e-05,-0.15145238606049008,-1.5137370375231962e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51,7.933085173174746e-14,-1.5021423636619728e-10,7.933085173174746e-05,-0.1502142363661973,-1.5013490551446553e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51025,7.99847409515429e-14,-1.4898620876179266e-10,7.99847409515429e-05,-0.14898620876179267,-1.4890622402084112e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.5105000000000001,8.064401989176169e-14,-1.4776822049742382e-10,8.06440198917617e-05,-0.14776822049742383,-1.4768757647753207e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51075,8.130873297749154e-14,-1.4656018949973456e-10,8.130873297749154e-05,-0.14656018949973457,-1.4647888076675705e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.511,8.197892499999735e-14,-1.4536203436633102e-10,8.197892499999735e-05,-0.14536203436633102,-1.4528005544133102e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51125,8.265464111973803e-14,-1.4417367436029846e-10,8.265464111973803e-05,-0.14417367436029846,-1.4409101971917873e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.5115000000000001,8.333592686941127e-14,-1.42995029404761e-10,8.333592686941127e-05,-0.142995029404761,-1.429116934778916e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51175,8.40228281570191e-14,-1.4182602007748515e-10,8.40228281570191e-05,-0.14182602007748515,-1.4174199724932814e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.512,8.471539126896427e-14,-1.406665676055274e-10,8.471539126896427e-05,-0.1406665676055274,-1.4058185221425842e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51225,8.541366287316719e-14,-1.3951659385992765e-10,8.541366287316718e-05,-0.13951659385992765,-1.394311801970545e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.5125000000000001,8.611769002221238e-14,-1.3837602135044258e-10,8.611769002221239e-05,-0.13837602135044258,-1.3828990366042038e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51275,8.682752015651647e-14,-1.3724477322032679e-10,8.682752015651647e-05,-0.1372447732203268,-1.3715794570017028e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.513,8.754320110752781e-14,-1.3612277324115074e-10,8.75432011075278e-05,-0.13612277324115074,-1.3603523004004322e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51325,8.82647811009478e-14,-1.3500994580766615e-10,8.82647811009478e-05,-0.13500994580766615,-1.349216810265652e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.5135000000000001,8.899230875998115e-14,-1.3390621593271025e-10,8.899230875998114e-05,-0.13390621593271024,-1.3381722362395026e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51375,8.972583310861198e-14,-1.328115092421549e-10,8.972583310861199e-05,-0.1328115092421549,-1.3272178340904628e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.514,9.046540357490765e-14,-1.3172575196989204e-10,9.046540357490765e-05,-0.13172575196989206,-1.3163528656631714e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51425,9.121106999434938e-14,-1.306488709528649e-10,9.121106999434938e-05,-0.1306488709528649,-1.3055765988287056e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.5145000000000001,9.196288261319036e-14,-1.2958079362613694e-10,9.196288261319036e-05,-0.12958079362613695,-1.2948883074352375e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51475,9.272089209184064e-14,-1.2852144801800412e-10,9.272089209184063e-05,-0.12852144801800414,-1.2842872712591228e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.515,9.348514950828284e-14,-1.2747076274514217e-10,9.348514950828285e-05,-0.12747076274514216,-1.273772775956339e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51525,9.425570636151234e-14,-1.2642866700779849e-10,9.425570636151234e-05,-0.12642866700779848,-1.2633441130143698e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.5155000000000001,9.503261457500821e-14,-1.253950905850203e-10,9.50326145750082e-05,-0.1253950905850203,-1.253000579704453e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51575,9.5815926500231e-14,-1.2436996382992485e-10,9.5815926500231e-05,-0.12436996382992485,-1.242741479034246e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.516,9.660569492015255e-14,-1.2335321766500325e-10,9.660569492015255e-05,-0.12335321766500325,-1.232566119700831e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51625,9.740197305281059e-14,-1.2234478357746796e-10,9.740197305281059e-05,-0.12234478357746796,-1.2224738160441516e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.5165000000000001,9.820481455489644e-14,-1.2134459361463485e-10,9.820481455489644e-05,-0.12134459361463484,-1.2124638880007996e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51675,9.901427352536832e-14,-1.2035258037934626e-10,9.901427352536831e-05,-0.12035258037934626,-1.202535661058209e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.517,9.983040450910014e-14,-1.193686770254267e-10,9.983040450910014e-05,-0.11936867702542671,-1.192688466209176e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51725,1.0065326250055403e-13,-1.183928172531803e-10,0.00010065326250055402,-0.1183928172531803,-1.1829216399067974e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.5175000000000001,1.0148290294748802e-13,-1.1742493530492228e-10,0.00010148290294748802,-0.11742493530492228,-1.173234524019748e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51775,1.0231938175468998e-13,-1.164649659605498e-10,0.00010231938175468997,-0.11646496596054981,-1.1636264657879512e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.518,1.0316275528774824e-13,-1.1551284453314435e-10,0.00010316275528774824,-0.11551284453314435,-1.154096817778566e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51825,1.0401308037684668e-13,-1.1456850686461479e-10,0.00010401308037684668,-0.11456850686461478,-1.1446449378423795e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.5185000000000001,1.0487041432059585e-13,-1.136318893213729e-10,0.00010487041432059585,-0.1136318893213729,-1.135270189070523e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51875,1.0573481488989259e-13,-1.1270292879004825e-10,0.0001057348148898926,-0.11270292879004824,-1.1259719397515836e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.519,1.066063403318144e-13,-1.1178156267323054e-10,0.0001066063403318144,-0.11178156267323054,-1.1167495633289873e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51925,1.0748504937354425e-13,-1.1086772888525608e-10,0.00010748504937354425,-0.11086772888525608,-1.1076024383588253e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.5195000000000001,1.0837100122632686e-13,-1.0996136584802105e-10,0.00010837100122632686,-0.10996136584802105,-1.0985299484679472e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.51975,1.092642555894585e-13,-1.0906241248683489e-10,0.00010926425558945851,-0.10906241248683489,-1.0895314823124544e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.52,1.1016487265431102e-13,-1.0817080822630197e-10,0.00011016487265431102,-0.10817080822630197,-1.0806064335364766e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.52025,1.1107291310838777e-13,-1.0728649298624158e-10,0.00011107291310838777,-0.10728649298624159,-1.0717542007313319e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.5205,1.1198843813941155e-13,-1.0640940717763896e-10,0.00011198843813941155,-0.10640940717763896,-1.0629741873949955e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.52075,1.1291150943944915e-13,-1.0553949169862957e-10,0.00011291150943944915,-0.10553949169862957,-1.0542658018919012e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.521,1.1384218920906672e-13,-1.0467668793051805e-10,0.00011384218920906672,-0.10467668793051806,-1.0456284574130898e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.52125,1.1478054016152377e-13,-1.0382093773382594e-10,0.00011478054016152377,-0.10382093773382595,-1.0370615719366442e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.5215000000000001,1.1572662552699723e-13,-1.0297218344437526e-10,0.00011572662552699722,-0.10297218344437527,-1.0285645681884827e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.52175,1.1668050905684107e-13,-1.0213036786940376e-10,0.00011668050905684106,-0.10213036786940376,-1.0201368736034692e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.522,1.1764225502788505e-13,-1.0129543428370901e-10,0.00011764225502788505,-0.101295434283709,-1.0117779202868112e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.52225,1.1861192824676424e-13,-1.0046732642582728e-10,0.00011861192824676424,-0.10046732642582727,-1.0034871449758051e-10
1,au_pd_independent,Independent Au/Pd,with EDL,0.5225,1.1958959405428603e-13,-9.964598849424218e-11,0.00011958959405428604,-0.09964598849424218,-9.95263989001879e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.52275,1.2057531832983342e-13,-9.883136514362408e-11,0.00012057531832983342,-0.09883136514362409,-9.871078982529425e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.523,1.2156916749580315e-13,-9.802340148110216e-11,0.00012156916749580316,-0.09802340148110215,-9.790183231360635e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.52325,1.2257120852208396e-13,-9.722204306256333e-11,0.00012257120852208396,-0.09722204306256332,-9.709947185404124e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.5235000000000001,1.235815089305673e-13,-9.642723588898465e-11,0.0001235815089305673,-0.09642723588898465,-9.630365438005409e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.52375,1.2460013679969697e-13,-9.563892640279546e-11,0.00012460013679969697,-0.09563892640279546,-9.551432626599576e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.524,1.2562716076905825e-13,-9.485706148426728e-11,0.00012562716076905826,-0.09485706148426729,-9.473143432349822e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.52425,1.26662650044002e-13,-9.408158844793394e-11,0.000126662650044002,-0.09408158844793393,-9.395492579788994e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.5245,1.2770667440030864e-13,-9.331245503904287e-11,0.00012770667440030863,-0.09331245503904287,-9.318474836464256e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.52475,1.2875930418888932e-13,-9.25496094300326e-11,0.00012875930418888932,-0.0925496094300326,-9.24208501258437e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.525,1.2982061034052583e-13,-9.179300021704259e-11,0.00012982061034052584,-0.09179300021704259,-9.166317960670206e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.52525,1.308906643706522e-13,-9.104257641644574e-11,0.0001308906643706522,-0.09104257641644574,-9.091168575207509e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.5255000000000001,1.319695383841731e-13,-9.029828746141631e-11,0.0001319695383841731,-0.09029828746141631,-9.016631792303214e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.52575,1.3305730508032037e-13,-8.956008319852088e-11,0.00013305730508032036,-0.08956008319852088,-8.942702589344056e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.526,1.3415403775755488e-13,-8.88279138843394e-11,0.00013415403775755488,-0.0888279138843394,-8.869375984658185e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.52625,1.3525981031850373e-13,-8.810173018211196e-11,0.00013525981031850374,-0.08810173018211195,-8.796647037179345e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.5265,1.3637469727494174e-13,-8.738148315841646e-11,0.00013637469727494173,-0.08738148315841646,-8.724510846114151e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.52675,1.3749877375281088e-13,-8.666712427986913e-11,0.00013749877375281088,-0.08666712427986913,-8.652962550611632e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.527,1.386321154972822e-13,-8.595860540985611e-11,0.0001386321154972822,-0.08595860540985611,-8.581997329435882e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.52725,1.3977479887786163e-13,-8.525587880528787e-11,0.00013977479887786163,-0.08525587880528787,-8.511610400641e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.5275000000000001,1.409269008935365e-13,-8.455889711338293e-11,0.00014092690089353651,-0.08455889711338294,-8.44179702124894e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.52775,1.4208849917796e-13,-8.386761336847809e-11,0.00014208849917796,-0.08386761336847809,-8.372552486930013e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.528,1.4325967200468762e-13,-8.318198098886162e-11,0.00014325967200468762,-0.08318198098886162,-8.303872131685693e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.52825,1.444404982924481e-13,-8.250195377363576e-11,0.0001444404982924481,-0.08250195377363576,-8.23575132753433e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.5285,1.4563105761046314e-13,-8.182748589960315e-11,0.00014563105761046313,-0.08182748589960315,-8.168185484199268e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.52875,1.4683143018380868e-13,-8.11585319181788e-11,0.00014683143018380868,-0.0811585319181788,-8.101170048799498e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.529,1.480416968988187e-13,-8.049504675232849e-11,0.0001480416968988187,-0.08049504675232849,-8.034700505542967e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.52925,1.4926193930853963e-13,-7.983698569353045e-11,0.00014926193930853962,-0.07983698569353044,-7.968772375422191e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.5295000000000001,1.5049223963822293e-13,-7.918430439876191e-11,0.00015049223963822293,-0.07918430439876191,-7.903381215912369e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.52975,1.5173268079086625e-13,-7.853695888751353e-11,0.00015173268079086624,-0.07853695888751354,-7.838522620672267e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.53,1.5298334635280037e-13,-7.78949055388232e-11,0.00015298334635280037,-0.0778949055388232,-7.77419221924704e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.53025,1.542443205993216e-13,-7.725810108833853e-11,0.0001542443205993216,-0.07725810108833853,-7.710385676773921e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.5305,1.5551568850036967e-13,-7.662650262539994e-11,0.00015551568850036968,-0.07662650262539994,-7.647098693689956e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.53075,1.5679753572625536e-13,-7.60000675901507e-11,0.00015679753572625535,-0.07600006759015071,-7.584327005442445e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.531,1.5808994865343007e-13,-7.53787537706681e-11,0.00015808994865343007,-0.07537875377066809,-7.522066382201466e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.53125,1.593930143703094e-13,-7.476251930011953e-11,0.0001593930143703094,-0.07476251930011953,-7.460312628574922e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.5315000000000001,1.607068206831412e-13,-7.415132265393997e-11,0.0001607068206831412,-0.07415132265393998,-7.399061583325683e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.5317500000000001,1.620314561219186e-13,-7.354512264703674e-11,0.0001620314561219186,-0.07354512264703673,-7.338309119091481e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.532,1.6336700994635181e-13,-7.294387843101108e-11,0.0001633670099463518,-0.07294387843101108,-7.278051142106472e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.53225,1.647135721518775e-13,-7.234754949140762e-11,0.0001647135721518775,-0.07234754949140762,-7.218283591925575e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.5325,1.6607123347572505e-13,-7.175609564498316e-11,0.00016607123347572506,-0.07175609564498316,-7.159002441150744e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.5327500000000001,1.674400854030325e-13,-7.11694770370001e-11,0.0001674400854030325,-0.07116947703700009,-7.100203695159707e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.533,1.688202201730069e-13,-7.058765413854049e-11,0.00016882022017300691,-0.07058765413854048,-7.041883391836748e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.53325,1.7021173078514426e-13,-7.001058774384154e-11,0.00017021173078514426,-0.07001058774384154,-6.98403760130564e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.5335000000000001,1.7161471100549434e-13,-6.943823896765447e-11,0.00017161471100549434,-0.06943823896765447,-6.926662425664897e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.5337500000000001,1.7302925537297738e-13,-6.887056924262491e-11,0.00017302925537297738,-0.06887056924262491,-6.869753998725194e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.534,1.744554592057585e-13,-6.830754031669258e-11,0.0001744554592057585,-0.06830754031669259,-6.813308485748683e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.53425,1.7589341860766743e-13,-6.774911425051474e-11,0.00017589341860766743,-0.06774911425051475,-6.757322083190707e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.5345,1.7734323047467517e-13,-6.719525341490943e-11,0.00017734323047467518,-0.06719525341490944,-6.701791018443476e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.5347500000000001,1.7880499250142389e-13,-6.664592048831954e-11,0.0001788049925014239,-0.06664592048831955,-6.646711549581812e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.535,1.8027880318780888e-13,-6.610107845429891e-11,0.00018027880318780888,-0.06610107845429891,-6.59207996511111e-11
1,au_pd_independent,Independent Au/Pd,with EDL,0.53525,1.817647618456176e-13,-6.556069059901661e-11,0.0001817647618456176,-0.0655606905990166,-6.5378925837171e-11
