potential_V,I_Au_with_EDL_A,I_Pd_with_EDL_A,I_total_with_EDL_A,I_Au_without_EDL_A,I_Pd_without_EDL_A,I_total_without_EDL_A,I_Au_with_EDL_1e-3_uA,I_Pd_with_EDL_1e-3_uA,I_Au_without_EDL_1e-3_uA,I_Pd_without_EDL_1e-3_uA
0.8310666666666667,2.9326162378414533e-08,-2.633611257856101e-14,2.9326136042301955e-08,7.045967910693988e-08,-4.903668674866904e-14,7.045963007025313e-08,29.326162378414534,-2.6336112578561013e-05,70.45967910693987,-4.9036686748669036e-05
0.8319333333333334,3.0054737876289875e-08,-2.5623866267575842e-14,3.005471225242361e-08,7.165880805752203e-08,-4.82161133632765e-14,7.165875984140867e-08,30.054737876289874,-2.5623866267575842e-05,71.65880805752204,-4.82161133632765e-05
0.8328000000000001,3.0801422100005906e-08,-2.4930889553392086e-14,3.080139716911635e-08,7.287834456968192e-08,-4.7409271343631933e-14,7.287829716041057e-08,30.801422100005905,-2.4930889553392085e-05,72.87834456968193,-4.740927134363193e-05
0.8336666666666667,3.156666532799515e-08,-2.4256660921846797e-14,3.1566641071334225e-08,7.411863595266357e-08,-4.661593091088974e-14,7.411858933673266e-08,31.56666532799515,-2.4256660921846795e-05,74.11863595266357,-4.6615930910889735e-05
0.8345333333333333,3.2350929039292035e-08,-2.360067297761476e-14,3.235090543861906e-08,7.538003542644776e-08,-4.5835866131292616e-14,7.537998959058163e-08,32.35092903929203,-2.360067297761476e-05,75.38003542644776,-4.5835866131292614e-05
0.8354,3.3154686192244425e-08,-2.2962432061859662e-14,3.3154663229812363e-08,7.666290222234336e-08,-4.5068854851828984e-14,7.666285715348851e-08,33.15468619224443,-2.2962432061859663e-05,76.66290222234336,-4.506885485182898e-05
0.8362666666666667,3.397842151016473e-08,-2.234145788024132e-14,3.397839916870685e-08,7.796760168529344e-08,-4.431467863696605e-14,7.79675573706148e-08,33.97842151016473,-2.234145788024132e-05,77.96760168529345,-4.431467863696605e-05
0.8371333333333334,3.482263177409007e-08,-2.173728314100007e-14,3.4822610036806925e-08,7.929450537792019e-08,-4.357312270644217e-14,7.929446180479748e-08,34.82263177409007,-2.1737283141000072e-05,79.29450537792019,-4.357312270644217e-05
0.8380000000000001,3.5687826122830894e-08,-2.114945320284431e-14,3.568780497337769e-08,8.064399118634163e-08,-4.2843975874099946e-14,8.064394834236575e-08,35.68782612283089,-2.1149453202844312e-05,80.64399118634164,-4.284397587409994e-05
0.8388666666666668,3.6574526360487954e-08,-2.0577525732376413e-14,3.657450578296222e-08,8.201644342778976e-08,-4.2127030487743046e-14,8.201640130075927e-08,36.57452636048795,-2.0577525732376412e-05,82.01644342778975,-4.2127030487743045e-05
0.8397333333333333,3.748326727162417e-08,-2.002107037079774e-14,3.74832472505538e-08,8.34122529600581e-08,-4.1422082369999436e-14,8.341221153797574e-08,37.48326727162417,-2.002107037079774e-05,83.41225296005811,-4.1422082369999436e-05
0.8406,3.8414596944282905e-08,-1.9479668409641463e-14,3.84145774646145e-08,8.483181729281452e-08,-4.072893076017373e-14,8.483177656388377e-08,38.414596944282906,-1.9479668409641462e-05,84.83181729281452,-4.072893076017373e-05
0.8414666666666667,3.936907710104593e-08,-1.895291247528969e-14,3.9369058148133455e-08,8.627554070080675e-08,-4.0047378257073565e-14,8.627550065342849e-08,39.36907710104593,-1.895291247528969e-05,86.27554070080674,-4.004737825707356e-05
0.8423333333333334,4.034728343833325e-08,-1.8440406222035152e-14,4.0347264997927025e-08,8.774383433899443e-08,-3.937723076279176e-14,8.774379496176367e-08,40.34728343833325,-1.8440406222035152e-05,87.74383433899443,-3.937723076279176e-05
0.8432000000000001,4.1349805974149164e-08,-1.794176403345727e-14,4.134978803238513e-08,8.923711635964158e-08,-3.871829742742964e-14,8.923707764134415e-08,41.34980597414916,-1.7941764033457273e-05,89.23711635964158,-3.871829742742964e-05
0.8440666666666667,4.237724940448509e-08,-1.7456610731886862e-14,4.237723194787436e-08,9.075581203140168e-08,-3.8070390594745373e-14,9.075577396101108e-08,42.37724940448509,-1.7456610731886864e-05,90.75581203140169,-3.8070390594745376e-05
0.8449333333333334,4.3430233468594367e-08,-1.6984581295740154e-14,4.343021648401307e-08,9.230035386042807e-08,-3.7433325748711614e-14,9.230031642710232e-08,43.430233468594366,-1.6984581295740152e-05,92.30035386042807,-3.7433325748711614e-05
0.8458,4.4509393323359904e-08,-1.6525320584509533e-14,4.4509376798039317e-08,9.387118171354683e-08,-3.6806921460967773e-14,9.387114490662537e-08,44.5093933233599,-1.6525320584509533e-05,93.87118171354683,-3.680692146096777e-05
0.8466666666666667,4.561537992698273e-08,-1.607848307120268e-14,4.561536384849966e-08,9.546874294352671e-08,-3.619099933915102e-14,9.546870675252738e-08,45.61537992698273,-1.6078483071202683e-05,95.4687429435267,-3.619099933915102e-05
0.8475333333333334,4.6748860432220464e-08,-1.5643732582029127e-14,4.6748844788487883e-08,9.709349251647776e-08,-3.558538397609282e-14,9.709345693109379e-08,46.74886043222046,-1.5643732582029127e-05,97.09349251647777,-3.558538397609282e-05
0.8484,4.791051858941628e-08,-1.522074204313748e-14,4.7910503368674235e-08,9.874589314142127e-08,-3.498990289986476e-14,9.874585815151837e-08,47.91051858941628,-1.5220742043137478e-05,98.74589314142126,-3.498990289986476e-05
0.8492666666666667,4.9101055159561484e-08,-1.480919323421219e-14,4.910104035036825e-08,1.004264154020642e-07,-3.440438652466069e-14,1.0042638099767767e-07,49.10105515956148,-1.4809193234212189e-05,100.4264154020642,-3.4404386524660685e-05
0.8501333333333334,5.032118833764017e-08,-1.4408776548744332e-14,5.032117392886362e-08,1.0213553789081456e-07,-3.382866810250076e-14,1.0213550406214645e-07,50.321188337640166,-1.4408776548744331e-05,102.13553789081456,-3.382866810250076e-05
0.8510000000000001,5.1571654186513984e-08,-1.4019190760795379e-14,5.1571640167323224e-08,1.038737473450793e-07,-3.326258367574362e-14,1.0387371408249561e-07,51.57165418651398,-1.4019190760795378e-05,103.8737473450793,-3.3262583675743616e-05
0.8518666666666668,5.285320708160836e-08,-1.3640142798078138e-14,5.285319344146557e-08,1.056415387858818e-07,-3.2705972030393245e-14,1.0564150607990977e-07,52.85320708160836,-1.3640142798078138e-05,105.6415387858818,-3.270597203039325e-05
0.8527333333333333,5.416662016666908e-08,-1.3271347521183588e-14,5.416660689532156e-08,1.0743941565883641e-07,-3.215867465018722e-14,1.0743938350016176e-07,54.166620166669084,-1.3271347521183589e-05,107.43941565883641,-3.215867465018722e-05
0.8536,5.551268582086591e-08,-1.2912527508787342e-14,5.5512672908338396e-08,1.0926788997752584e-07,-3.162053567145295e-14,1.0926785835699017e-07,55.512685820865904,-1.2912527508787342e-05,109.26788997752584,-3.1620535671452954e-05
0.8544666666666667,5.689221613752375e-08,-1.2563412848673619e-14,5.68922035741109e-08,1.1112748246931413e-07,-3.109140183871997e-14,1.111274513779123e-07,56.89221613752375,-1.2563412848673618e-05,111.12748246931413,-3.109140183871997e-05
0.8553333333333334,5.8306043414774237e-08,-1.222374093441885e-14,5.8306031191033305e-08,1.1301872272364457e-07,-3.0571122461074396e-14,1.1301869215252211e-07,58.30604341477424,-1.2223740934418848e-05,113.01872272364457,-3.05711224610744e-05
0.8562000000000001,5.97550206584211e-08,-1.1893256267582232e-14,5.975500876516484e-08,1.1494214934286104e-07,-3.0059549369244035e-14,1.1494211928331167e-07,59.7550206584211,-1.1893256267582233e-05,114.94214934286104,-3.0059549369244037e-05
0.8570666666666668,6.124002209732567e-08,-1.1571710265253343e-14,6.124001052561541e-08,1.1689831009559412e-07,-2.955653687340153e-14,1.1689828053905725e-07,61.24002209732567,-1.1571710265253343e-05,116.89831009559411,-2.9556536873401533e-05
0.8579333333333334,6.276194371162365e-08,-1.1258861072812145e-14,6.276193245276257e-08,1.188877620727597e-07,-2.906194172167374e-14,1.1888773301081798e-07,62.76194371162365,-1.1258861072812145e-05,118.8877620727597,-2.9061941721673737e-05
0.8588,6.432170377409247e-08,-1.095447338176008e-14,6.432169281961909e-08,1.2091107184621136e-07,-2.8575623059345295e-14,1.209110432705883e-07,64.32170377409247,-1.095447338176008e-05,120.91107184621136,-2.8575623059345294e-05
0.8596666666666667,6.592024340499849e-08,-1.0658318252484562e-14,6.592023274668023e-08,1.2296881563009456e-07,-2.8097442388744742e-14,1.2296878753265216e-07,65.92024340499849,-1.0658318252484562e-05,122.96881563009455,-2.8097442388744742e-05
0.8605333333333334,6.755852714075498e-08,-1.037017294182398e-14,6.755851677058204e-08,1.250615794449429e-07,-2.7627263529802362e-14,1.250615518176794e-07,67.55852714075498,-1.037017294182398e-05,125.06157944494291,-2.7627263529802362e-05
0.8614,6.92375435167419e-08,-1.008982073530221e-14,6.923753342692116e-08,1.2718995928457218e-07,-2.7164952581267544e-14,1.271899321196196e-07,69.2375435167419,-1.0089820735302211e-05,127.18995928457218,-2.7164952581267544e-05
0.8622666666666667,7.095830566463394e-08,-9.817050783906753e-15,7.095829584758317e-08,1.2935456128581055e-07,-2.6710377882575374e-14,1.2935453457543267e-07,70.95830566463394,-9.817050783906754e-06,129.35456128581055,-2.6710377882575373e-05
0.8631333333333334,7.272185192460116e-08,-9.551657945287423e-15,7.272184237294322e-08,1.315560019011195e-07,-2.6263409976351296e-14,1.315559756377095e-07,72.72185192460117,-9.551657945287423e-06,131.5560019011195,-2.6263409976351295e-05
0.8640000000000001,7.452924647275297e-08,-9.293442629255441e-15,7.452923717931034e-08,1.3379490807415278e-07,-2.58239215715432e-14,1.3379488225023122e-07,74.52924647275297,-9.293442629255442e-06,133.79490807415277,-2.5823921571543202e-05
0.8648666666666667,7.638157996420234e-08,-9.042210647466871e-15,7.638157092199169e-08,1.3607191741830083e-07,-2.539178750717057e-14,1.3607189202651333e-07,76.38157996420233,-9.04221064746687e-06,136.07191741830084,-2.539178750717057e-05
0.8657333333333334,7.82799701921436e-08,-8.797773067176592e-15,7.827996139437052e-08,1.3838767839827693e-07,-2.496688471667989e-14,1.383876534313922e-07,78.2799701921436,-8.797773067176592e-06,138.38767839827693,-2.496688471667989e-05
0.8666,8.022556276333764e-08,-8.559946068953225e-15,8.022555420339157e-08,1.407428505147915e-07,-2.454909219289712e-14,1.407428259656993e-07,80.22556276333763,-8.559946068953225e-06,140.74285051479148,-2.454909219289712e-05
0.8674666666666667,8.221953179041706e-08,-8.328550808246872e-15,8.221952346186626e-08,1.431381044923691e-07,-2.4138290953566126e-14,1.4313808035407816e-07,82.21953179041707,-8.328550808246872e-06,143.1381044923691,-2.4138290953566126e-05
0.8683333333333334,8.426308060142861e-08,-8.10341328070595e-15,8.426307249801534e-08,1.4557412247036367e-07,-2.373436400746397e-14,1.4557409873599965e-07,84.26308060142861,-8.103413280705951e-06,145.57412247036368,-2.373436400746397e-05
0.8692000000000001,8.635744246704265e-08,-7.884364191141294e-15,8.635743458267846e-08,1.480515981972239e-07,-2.3337196321083278e-14,1.4805157486002757e-07,86.35744246704265,-7.884364191141294e-06,148.0515981972239,-2.3337196321083278e-05
0.8700666666666668,8.850388134586877e-08,-7.671238826038698e-15,8.850387367462994e-08,1.5057123722806303e-07,-2.2946674785872068e-14,1.5057121428138825e-07,88.50388134586876,-7.671238826038698e-06,150.57123722806304,-2.2946674785872067e-05
0.8709333333333333,9.070369264832893e-08,-7.463876929524031e-15,9.0703685184452e-08,1.531337571255929e-07,-2.2562688186021835e-14,1.531337345629047e-07,90.70369264832892,-7.463876929524031e-06,153.1337571255929,-2.2562688186021836e-05
0.8718,9.29582040195526e-08,-7.262122582686988e-15,9.295819675743002e-08,1.5573988766447903e-07,-2.218512716679448e-14,1.5573986547935186e-07,92.9582040195526,-7.262122582686988e-06,155.73988766447903,-2.2185127166794478e-05
0.8726666666666667,9.526877614176244e-08,-7.06582408617291e-15,9.526876907593836e-08,1.5839037103916807e-07,-2.1813884203379646e-14,1.5839034922528387e-07,95.26877614176244,-7.0658240861729104e-06,158.3903710391681,-2.1813884203379645e-05
0.8735333333333334,9.763680355664204e-08,-6.874833845953955e-15,9.763679668180819e-08,1.6108596207525907e-07,-2.144885357027282e-14,1.610859406264055e-07,97.63680355664204,-6.874833845953955e-06,161.08596207525906,-2.1448853570272818e-05
0.8744000000000001,1.0006371550817837e-07,-6.689008262193431e-15,1.000637088191701e-07,1.6382742844446648e-07,-2.108993131116596e-14,1.6382740735453517e-07,100.06371550817838,-6.6890082621934305e-06,163.82742844446648,-2.108993131116596e-05
0.8752666666666667,1.0255097680649268e-07,-6.508207621119672e-15,1.0255097029828505e-07,1.6661555088324487e-07,-2.0737015209342066e-14,1.6661553014622965e-07,102.55097680649267,-6.508207621119672e-06,166.61555088324488,-2.0737015209342064e-05
0.8761333333333334,1.0510008871317978e-07,-6.332295989827845e-15,1.051000823808838e-07,1.694511234151327e-07,-2.0390004758565063e-14,1.6945110302512795e-07,105.10008871317979,-6.332295989827845e-06,169.45112341513268,-2.0390004758565063e-05
0.877,1.0771258984869366e-07,-6.161141113930421e-15,1.0771258368755254e-07,1.723349535768815e-07,-2.0048801134456878e-14,1.7233493352808037e-07,107.71258984869365,-6.1611411139304205e-06,172.3349535768815,-2.0048801134456878e-05
0.8778666666666667,1.1039005712232705e-07,-5.9946143179789816e-15,1.1039005112771273e-07,1.752678626484315e-07,-1.9713307166353306e-14,1.7526784293512433e-07,110.39005712232705,-5.9946143179789815e-06,175.2678626484315,-1.9713307166353306e-05
0.8787333333333334,1.1313410668534729e-07,-5.832590408582759e-15,1.1313410085275688e-07,1.7825068588680315e-07,-1.93834273096312e-14,1.7825066650337583e-07,113.13410668534729,-5.8325904085827585e-06,178.25068588680315,-1.93834273096312e-05
0.8796,1.1594639490786776e-07,-5.674947580150173e-15,1.1594638923292018e-07,1.8128427276396702e-07,-1.90590676184984e-14,1.812842537048994e-07,115.94639490786777,-5.674947580150173e-06,181.28427276396704,-1.90590676184984e-05
0.8804666666666667,1.1882861938004291e-07,-5.52156732318299e-15,1.1882861385847559e-07,1.8436948720876384e-07,-1.8740135719239098e-14,1.8436946846862813e-07,118.82861938004291,-5.5215673231829896e-06,184.36948720876384,-1.8740135719239097e-05
0.8813333333333334,1.2178251993819633e-07,-5.372334335053491e-15,1.2178251456586198e-07,1.87507207852942e-07,-1.8426540783906945e-14,1.875071894264012e-07,121.78251993819633,-5.372334335053492e-06,187.507207852942,-1.8426540783906946e-05
0.8822000000000001,1.2480987971649826e-07,-5.227136433197648e-15,1.2480987448936183e-07,1.9069832828137921e-07,-1.811819350445837e-14,1.906983101631857e-07,124.80987971649826,-5.227136433197648e-06,190.69832828137922,-1.811819350445837e-05
0.8830666666666667,1.2791252622483316e-07,-5.085864470658815e-15,1.279125211389687e-07,1.9394375728656535e-07,-1.7815006067318723e-14,1.939437394715593e-07,127.91252622483316,-5.0858644706588146e-06,193.94375728656536,-1.7815006067318724e-05
0.8839333333333333,1.3109233245351005e-07,-4.948412253918121e-15,1.310923275050978e-07,1.9724441912741798e-07,-1.7516892128373918e-14,1.9724440161052585e-07,131.09233245351004,-4.948412253918121e-06,197.24441912741798,-1.7516892128373918e-05
0.8848,1.343512180054763e-07,-4.81467646295e-15,1.3435121319079985e-07,2.0060125379249594e-07,-1.722376678838088e-14,2.0060123656872915e-07,134.3512180054763,-4.81467646295e-06,200.60125379249592,-1.722376678838088e-05
0.8856666666666667,1.376911502567322e-07,-4.684556573442115e-15,1.376911455721756e-07,2.0401521726769921e-07,-1.6935546568789127e-14,2.0401520033215264e-07,137.6911502567322,-4.6845565734421155e-06,204.01521726769923,-1.6935546568789126e-05
0.8865333333333334,1.4111414554563978e-07,-4.5579547811214255e-15,1.41114140987685e-07,2.0748728180852264e-07,-1.6652149387967127e-14,2.0748726515637326e-07,141.1141455456398,-4.557954781121425e-06,207.48728180852265,-1.6652149387967128e-05
0.8874000000000001,1.4462227039184828e-07,-4.434775928129144e-15,1.4462226595707234e-07,2.1101843621694074e-07,-1.6373494537826438e-14,2.110184198434462e-07,144.62227039184828,-4.434775928129145e-06,211.01843621694073,-1.6373494537826438e-05
0.8882666666666668,1.4821764274557352e-07,-4.31492743138925e-15,1.482176384306461e-07,2.146096861230073e-07,-1.609950266083701e-14,2.1460967002350464e-07,148.21764274557353,-4.31492743138925e-06,214.6096861230073,-1.609950266083701e-05
0.8891333333333334,1.519024332679905e-07,-4.198319212916426e-15,1.519024290696713e-07,2.18262054271248e-07,-1.583009572742714e-14,2.1826203844115226e-07,151.9024332679905,-4.198319212916426e-06,218.262054271248,-1.583009572742714e-05
0.89,1.5567886664350686e-07,-4.084863632010967e-15,1.5567886255864322e-07,2.219765808119224e-07,-1.5565197013761622e-14,2.2197656524672538e-07,155.67886664350686,-4.084863632010967e-06,221.9765808119224,-1.5565197013761622e-05
0.8908666666666667,1.5954922292472327e-07,-3.9744754192894776e-15,1.5954921895024785e-07,2.2575432359725104e-07,-1.5304731079891597e-14,2.2575430829251995e-07,159.54922292472327,-3.9744754192894774e-06,225.75432359725104,-1.5304731079891596e-05
0.8917333333333334,1.6351583891087828e-07,-3.867071612501845e-15,1.6351583504380667e-07,2.2959635848267375e-07,-1.5048623748270337e-14,2.2959634343405e-07,163.51583891087827,-3.8670716125018456e-06,229.59635848267374,-1.5048623748270337e-05
0.8926000000000001,1.675811095606294e-07,-3.7625714940858274e-15,1.675811057980579e-07,2.3350377963324346e-07,-1.4796802082628297e-14,2.3350376483644137e-07,167.5811095606294,-3.7625714940858272e-06,233.50377963324345,-1.4796802082628297e-05
0.8934666666666667,1.7174748944001338e-07,-3.660896530412374e-15,1.7174748577911683e-07,2.374776998352298e-07,-1.4549194367201743e-14,2.3747768528603543e-07,171.74748944001337,-3.6608965304123736e-06,237.4776998352298,-1.4549194367201744e-05
0.8943333333333334,1.760174942064682e-07,-3.561970312675871e-15,1.7601749064449788e-07,2.4151925081302917e-07,-1.430573008630897e-14,2.415192365072991e-07,176.0174942064682,-3.561970312675871e-06,241.51925081302917,-1.4305730086308969e-05
